CaseID,Task,Concept,A1_Destination,A2_Cruise.Line,# of Days,A4_Stateroom,A5 Ship Amenities (Age),A6 Price (Per Person/Day),Response
464,10,3,5,5,4,2,2,5,0
464,10,4,4,3,3,1,2,3,0
464,11,1,6,4,4,3,2,1,1
464,11,2,2,2,1,2,1,2,0
464,11,3,5,6,5,2,1,5,0
464,11,4,1,5,2,1,2,4,0
464,12,1,1,3,1,2,1,1,0
464,12,2,2,1,2,1,2,3,1
464,12,3,4,6,4,3,1,4,0
464,12,4,3,4,2,3,2,5,0
464,13,1,4,4,3,2,1,4,0
464,13,2,6,6,5,1,2,2,0
464,13,3,1,2,1,2,2,5,1
464,13,4,5,5,4,3,1,3,0
464,14,1,5,6,2,2,2,2,0
464,14,2,6,4,5,3,1,4,0
464,14,3,2,3,3,3,2,5,0
464,14,4,3,1,5,1,1,1,1
471,1,1,6,4,3,3,1,1,1
471,1,2,4,2,4,3,1,4,0
471,1,3,5,6,5,1,2,3,0
471,1,4,2,4,2,1,2,2,0
471,2,1,2,1,2,3,2,5,0
471,2,2,6,6,1,2,1,1,1
471,2,3,1,3,1,1,1,3,0
471,2,4,1,2,3,2,2,4,0
471,3,1,5,1,1,3,2,3,1
471,3,2,2,5,4,1,2,1,0
471,3,3,4,3,3,2,1,2,0
471,3,4,3,4,5,1,1,5,0
471,4,1,2,4,3,1,1,3,0
471,4,2,6,6,5,1,2,4,1
471,4,3,5,2,4,3,2,5,0
471,4,4,3,1,2,2,1,1,0
471,5,1,2,5,4,2,1,5,0
471,5,2,1,1,2,2,1,4,0
471,5,3,4,3,1,1,2,2,0
471,5,4,3,3,5,3,2,3,1
471,6,1,1,6,3,3,1,2,0
471,6,2,4,4,2,2,2,1,0
471,6,3,5,1,5,1,1,2,0
471,6,4,6,5,1,1,2,5,1
471,7,1,2,3,1,2,1,5,0
471,7,2,5,4,4,2,2,4,0
471,7,3,3,6,3,3,2,2,0
471,7,4,5,2,4,3,1,4,1
471,9,1,2,4,3,3,2,3,0
471,9,2,6,2,1,1,2,4,0
471,9,3,3,1,2,1,1,1,0
471,9,4,6,3,4,2,1,3,1
471,10,1,5,2,3,1,1,2,0
471,10,2,4,6,1,2,2,3,0
471,10,3,6,1,5,3,1,4,1
471,10,4,3,5,4,1,2,1,0
471,12,1,2,2,1,1,2,1,0
471,12,2,3,3,5,3,1,3,1
471,12,3,4,5,3,1,2,3,0
471,12,4,1,6,5,2,1,5,0
471,13,1,1,1,5,3,2,4,0
471,13,2,3,6,1,2,2,5,0
471,13,3,2,5,2,2,1,2,0
471,13,4,6,3,4,1,1,1,1
471,15,1,1,4,3,3,2,1,0
471,15,2,6,2,4,2,2,3,1
471,15,3,4,6,2,3,1,5,0
471,15,4,5,5,1,1,1,4,0
480,1,1,6,2,1,3,1,2,0
480,1,2,5,1,3,2,1,3,0
480,1,3,2,4,1,1,2,5,1
480,1,4,4,3,5,1,2,4,0
480,2,1,3,1,4,1,1,5,1
480,2,2,4,2,3,2,1,4,0
480,2,3,4,5,4,2,2,2,0
480,2,4,6,2,5,3,2,1,0
480,5,1,5,3,2,2,2,5,0
480,5,2,1,2,1,1,2,3,0
480,5,3,2,3,4,3,1,1,1
480,5,4,3,4,1,3,2,1,0
480,6,1,4,1,4,3,2,2,0
480,6,2,3,5,5,2,1,3,1
480,6,3,1,4,5,1,1,4,0
480,6,4,6,6,4,1,2,5,0
480,7,1,4,1,1,1,1,4,0
480,7,2,2,2,5,2,2,5,1
480,7,3,5,5,3,1,1,1,0
480,7,4,6,3,3,3,2,3,0
480,9,1,4,3,1,2,2,2,0
480,9,2,5,5,3,3,2,5,0
480,9,3,1,4,4,3,1,3,1
480,9,4,6,6,4,1,1,4,0
480,10,1,4,6,3,2,1,1,0
480,10,2,2,6,1,1,2,3,1
480,10,3,6,5,4,3,2,5,0
480,10,4,1,1,5,3,1,2,0
480,11,1,2,3,2,2,1,4,0
480,11,2,3,4,1,2,1,2,0
480,11,3,5,3,4,1,2,3,0
480,11,4,2,5,3,3,1,1,1
480,12,1,4,2,2,1,1,2,0
480,12,2,3,1,4,3,2,5,1
480,12,3,1,4,3,2,2,1,0
480,12,4,3,6,1,1,2,4,0
480,13,1,5,2,4,3,1,5,0
480,13,2,1,3,5,1,2,1,1
480,13,3,5,4,3,3,1,4,0
480,13,4,4,5,5,2,2,3,0
480,14,1,5,6,2,1,1,3,0
480,14,2,6,6,5,2,2,2,0
480,14,3,2,3,1,3,1,3,1
480,14,4,6,2,3,1,2,4,0
480,15,1,1,1,5,2,1,1,0
480,15,2,3,4,2,2,2,2,1
480,15,3,2,5,1,1,1,4,0
480,15,4,4,6,2,3,2,5,0
485,1,1,5,3,4,3,2,2,1
485,1,2,6,4,1,1,1,1,0
485,1,3,4,2,2,2,1,5,0
485,1,4,4,6,1,2,2,4,0
485,3,1,2,1,2,2,1,1,0
485,3,2,1,6,4,2,1,4,0
485,3,3,4,5,5,1,2,5,1
485,3,4,3,3,1,3,1,2,0
485,4,1,3,5,3,3,2,5,0
485,4,2,1,3,3,3,2,1,1
485,4,3,6,2,4,2,1,2,0
485,4,4,5,1,2,1,2,3,0
485,5,1,2,4,4,2,2,4,1
485,5,2,4,6,2,1,1,5,0
485,5,3,3,1,3,1,1,4,0
485,5,4,1,2,5,3,2,3,0
485,6,1,5,6,2,2,2,1,0
485,6,2,6,3,1,1,2,2,1
485,6,3,5,6,1,2,1,3,0
485,6,4,6,4,5,3,1,5,0
485,7,1,1,4,1,1,1,5,0
485,7,2,2,1,4,1,1,2,0
485,7,3,2,5,3,2,2,3,0
485,7,4,4,5,2,3,2,1,1
485,9,1,4,3,3,2,2,3,1
485,9,2,1,1,4,3,1,2,0
485,9,3,2,5,1,1,1,3,0
485,9,4,3,2,5,3,2,1,0
485,11,1,5,1,5,2,2,2,0
485,11,2,5,3,2,3,2,5,1
485,11,3,3,5,1,1,1,4,0
485,11,4,4,6,4,3,1,1,0
485,12,1,6,6,2,3,1,3,0
485,12,2,5,3,3,1,1,4,0
485,12,3,1,2,4,2,2,1,1
485,12,4,3,6,1,2,2,3,0
485,13,1,6,4,3,1,2,3,0
485,13,2,3,1,4,3,1,2,0
485,13,3,2,5,5,2,1,5,0
485,13,4,1,2,1,2,2,5,1
485,14,1,2,3,3,3,1,2,1
485,14,2,6,4,2,2,1,5,0
485,14,3,5,4,4,1,2,1,0
485,14,4,4,2,5,1,2,4,0
485,15,1,2,5,3,2,2,2,1
485,15,2,1,6,5,1,1,1,0
485,15,3,6,1,2,3,2,4,0
485,15,4,4,2,4,3,1,3,0
487,1,1,5,3,4,1,1,5,0
487,1,2,2,5,5,2,2,1,0
487,1,3,6,6,3,3,1,4,0
487,1,4,4,4,4,2,2,1,1
487,2,1,6,3,5,1,1,2,0
487,2,2,1,2,1,3,2,2,1
487,2,3,2,1,2,2,1,3,0
487,2,4,4,5,1,2,2,4,0
487,3,1,6,4,2,1,2,4,0
487,3,2,1,5,3,3,1,3,0
487,3,3,3,1,4,2,2,2,1
487,3,4,6,6,1,1,1,1,0
487,5,1,5,5,1,2,1,2,0
487,5,2,4,1,3,3,1,1,0
487,5,3,4,6,4,3,2,3,1
487,5,4,1,1,5,2,2,5,0
487,6,1,5,2,3,1,1,4,0
487,6,2,3,3,4,3,2,1,1
487,6,3,6,4,4,2,2,2,0
487,6,4,2,6,5,2,1,4,0
487,7,1,2,6,4,3,2,4,1
487,7,2,3,5,5,3,1,1,0
487,7,3,4,3,1,1,2,3,0
487,7,4,1,1,2,1,1,5,0
487,9,1,3,3,3,1,2,1,1
487,9,2,1,4,2,1,1,4,0
487,9,3,2,1,2,2,2,5,0
487,9,4,6,6,1,3,1,2,0
487,10,1,2,2,1,1,2,1,1
487,10,2,5,4,2,3,1,4,0
487,10,3,1,5,5,1,1,5,0
487,10,4,4,5,4,3,2,2,0
487,11,1,3,1,1,2,2,1,1
487,11,2,2,2,4,3,1,3,0
487,11,3,6,3,5,3,1,4,0
487,11,4,5,6,3,1,2,4,0
487,13,1,6,3,2,2,1,3,1
487,13,2,4,2,5,1,2,2,0
487,13,3,3,5,2,1,1,5,0
487,13,4,1,4,1,3,2,4,0
487,14,1,2,5,3,3,2,3,1
487,14,2,1,1,4,1,1,2,0
487,14,3,4,3,1,2,1,1,0
487,14,4,5,6,3,2,2,5,0
487,15,1,3,2,5,3,2,1,1
487,15,2,6,6,2,3,2,5,0
487,15,3,2,1,4,2,1,4,0
487,15,4,5,5,5,1,1,2,0
490,1,1,3,5,2,2,2,4,1
490,1,2,5,6,5,2,2,2,0
490,1,3,6,4,3,2,1,2,0
490,1,4,3,1,4,1,1,1,0
490,2,1,1,3,2,1,1,2,0
490,2,2,4,2,2,2,2,5,0
490,2,3,6,3,1,1,2,3,0
490,2,4,2,5,3,3,1,1,1
490,4,1,6,2,1,2,1,5,0
490,4,2,4,6,4,3,2,2,1
490,4,3,2,5,4,1,2,5,0
490,4,4,5,1,5,1,1,1,0
490,5,1,3,6,5,2,1,4,1
490,5,2,1,6,1,3,2,1,0
490,5,3,4,2,3,2,2,3,0
490,5,4,5,3,2,2,1,2,0
490,6,1,3,5,2,1,2,1,0
490,6,2,5,3,3,3,2,3,1
490,6,3,1,4,4,1,1,1,0
490,6,4,3,1,1,3,1,2,0
490,7,1,5,6,1,1,2,5,0
490,7,2,2,3,2,2,1,3,1
490,7,3,1,5,3,2,1,5,0
490,7,4,2,2,5,3,2,4,0
490,8,1,1,6,5,3,2,5,1
490,8,2,6,1,4,2,2,3,0
490,8,3,2,4,2,1,1,4,0
490,8,4,4,4,4,3,1,1,0
490,9,1,4,3,3,1,2,2,0
490,9,2,6,5,4,2,1,4,1
490,9,3,3,1,5,2,2,5,0
490,9,4,5,4,1,3,1,4,0
490,10,1,5,4,3,2,2,5,0
490,10,2,1,3,5,2,2,1,1
490,10,3,4,2,1,1,1,2,0
490,10,4,6,5,4,3,1,4,0
490,12,1,1,1,4,1,2,3,0
490,12,2,4,5,5,1,2,4,0
490,12,3,5,5,1,3,1,3,0
490,12,4,3,3,2,2,1,1,1
490,13,1,6,2,4,1,2,5,0
490,13,2,6,3,5,1,1,2,0
490,13,3,1,6,3,2,1,2,1
490,13,4,3,4,1,3,2,1,0
490,15,1,4,1,1,1,2,2,0
490,15,2,5,4,2,3,1,2,0
490,15,3,2,6,4,2,2,5,1
490,15,4,1,5,5,2,1,3,0
494,1,1,3,3,3,2,1,3,0
494,1,2,1,6,1,3,2,1,0
494,1,3,6,2,2,3,2,4,1
494,1,4,5,5,1,2,1,5,0
494,2,1,3,3,4,3,1,2,1
494,2,2,2,4,2,2,2,5,0
494,2,3,3,1,5,1,1,4,0
494,2,4,4,5,3,3,2,3,0
494,3,1,1,4,5,1,1,1,0
494,3,2,6,5,1,2,2,2,1
494,3,3,5,4,3,1,1,3,0
494,3,4,2,2,4,2,2,1,0
494,4,1,4,1,4,3,1,2,0
494,4,2,1,2,2,1,1,1,0
494,4,3,2,6,3,1,2,4,0
494,4,4,6,6,2,2,2,3,1
494,5,1,3,3,5,2,2,5,0
494,5,2,2,5,1,1,1,2,0
494,5,3,6,1,1,3,2,3,1
494,5,4,5,1,3,3,1,4,0
494,6,1,5,2,4,1,2,4,0
494,6,2,4,3,2,1,2,5,0
494,6,3,1,6,3,2,1,4,0
494,6,4,3,4,5,3,1,2,1
494,7,1,5,5,5,3,1,5,0
494,7,2,2,3,2,2,1,1,0
494,7,3,6,1,5,2,2,1,1
494,7,4,1,4,4,1,2,3,0
494,10,1,5,3,2,1,2,3,0
494,10,2,4,1,1,2,2,4,0
494,10,3,1,5,5,2,1,1,1
494,10,4,6,6,3,3,1,5,0
494,12,1,5,6,2,2,2,2,0
494,12,2,4,4,4,2,1,1,0
494,12,3,1,3,1,3,2,5,1
494,12,4,2,1,2,1,1,3,0
494,13,1,4,6,2,3,1,2,1
494,13,2,3,3,1,1,2,3,0
494,13,3,2,5,5,3,2,4,0
494,13,4,6,1,5,2,1,3,0
494,14,1,1,2,1,1,2,1,0
494,14,2,3,2,5,1,2,3,0
494,14,3,4,5,4,2,1,5,0
494,14,4,5,4,3,3,1,2,1
494,15,1,3,6,4,1,1,4,0
494,15,2,5,5,3,2,2,1,0
494,15,3,1,1,2,3,1,5,0
494,15,4,2,2,5,3,2,2,1
500,1,1,5,5,2,3,1,3,0
500,1,2,1,3,3,2,1,4,0
500,1,3,3,6,1,1,2,5,1
500,1,4,6,1,4,3,2,2,0
500,2,1,2,6,1,2,1,5,0
500,2,2,1,3,4,3,2,1,0
500,2,3,4,4,3,1,2,3,1
500,2,4,3,5,5,1,1,5,0
500,5,1,6,1,2,1,1,1,0
500,5,2,5,6,1,3,2,4,0
500,5,3,4,2,5,1,1,4,0
500,5,4,4,5,1,2,2,2,1
500,6,1,3,2,2,2,2,3,1
500,6,2,1,3,1,1,1,3,0
500,6,3,1,4,5,3,2,2,0
500,6,4,5,6,3,2,1,5,0
500,7,1,6,1,4,3,2,1,0
500,7,2,5,1,2,1,1,5,0
500,7,3,3,4,3,3,2,4,1
500,7,4,2,2,3,2,1,2,0
500,8,1,2,5,5,2,2,1,0
500,8,2,4,3,4,1,2,3,1
500,8,3,6,4,4,3,1,2,0
500,8,4,6,6,1,2,1,3,0
500,10,1,1,4,5,1,2,1,0
500,10,2,5,5,2,3,1,5,0
500,10,3,2,6,4,3,2,1,1
500,10,4,6,3,1,2,1,4,0
500,11,1,4,3,2,3,2,2,1
500,11,2,3,2,1,1,2,5,0
500,11,3,2,5,4,3,1,3,0
500,11,4,4,1,5,1,1,3,0
500,12,1,4,1,3,1,2,4,1
500,12,2,5,2,2,2,2,1,0
500,12,3,1,6,3,2,1,2,0
500,12,4,6,4,1,3,1,3,0
500,13,1,6,4,5,3,1,4,0
500,13,2,1,5,1,2,2,1,0
500,13,3,5,2,2,1,2,1,0
500,13,4,3,6,4,1,1,5,1
500,14,1,4,6,5,3,1,5,0
500,14,2,3,3,5,2,2,2,0
500,14,3,1,3,4,2,1,1,0
500,14,4,2,1,1,3,2,3,1
500,15,1,6,5,5,2,2,4,0
500,15,2,5,2,3,1,1,5,0
500,15,3,3,4,2,1,1,2,1
500,15,4,2,1,2,3,1,3,0
504,1,1,4,3,2,2,1,4,1
504,1,2,6,4,4,2,2,3,0
504,1,3,2,4,5,1,1,2,0
504,1,4,3,1,4,3,2,5,0
504,2,1,2,2,2,1,2,5,0
504,2,2,4,6,1,2,2,3,1
504,2,3,3,2,3,3,1,1,0
504,2,4,5,5,5,3,1,2,0
504,3,1,6,5,3,1,1,4,0
504,3,2,1,3,4,1,2,5,0
504,3,3,2,4,2,2,2,2,1
504,3,4,5,6,5,3,1,3,0
504,6,1,1,1,4,3,1,3,0
504,6,2,2,3,1,3,2,3,1
504,6,3,4,4,1,1,1,5,0
504,6,4,5,2,4,2,2,1,0
504,7,1,2,6,3,1,1,4,0
504,7,2,4,3,2,2,2,5,0
504,7,3,1,2,1,2,2,1,1
504,7,4,3,6,2,2,1,2,0
504,8,1,5,5,3,3,1,5,0
504,8,2,3,2,4,1,1,1,0
504,8,3,6,3,3,2,2,2,0
504,8,4,4,1,5,3,2,3,1
504,9,1,1,5,2,1,2,2,1
504,9,2,5,1,1,1,2,3,0
504,9,3,2,6,5,1,1,4,0
504,9,4,6,2,2,2,1,5,0
504,10,1,5,4,2,1,1,3,0
504,10,2,3,6,1,2,2,2,1
504,10,3,2,2,5,3,2,5,0
504,10,4,4,5,4,1,1,4,0
504,11,1,6,5,2,2,1,1,0
504,11,2,1,1,5,3,2,5,1
504,11,3,5,4,4,2,2,2,0
504,11,4,3,2,3,1,1,3,0
504,13,1,2,6,4,3,2,1,0
504,13,2,4,3,3,3,1,5,0
504,13,3,5,2,5,1,2,4,0
504,13,4,3,3,1,2,1,2,1
504,14,1,4,4,3,2,2,3,0
504,14,2,6,5,1,1,1,2,0
504,14,3,1,2,4,3,1,2,1
504,14,4,5,5,2,3,2,4,0
504,15,1,2,4,5,3,1,1,1
504,15,2,6,3,4,2,2,2,0
504,15,3,1,6,1,1,1,5,0
504,15,4,3,1,2,2,2,3,0
507,1,1,6,2,4,3,2,2,1
507,1,2,5,1,1,1,1,5,0
507,1,3,2,6,2,1,2,4,0
507,1,4,5,5,3,2,1,1,0
507,2,1,6,4,3,2,2,3,0
507,2,2,3,5,2,2,1,2,0
507,2,3,1,1,5,3,2,1,1
507,2,4,4,2,3,1,1,5,0
507,3,1,6,3,1,2,2,3,0
507,3,2,2,2,5,3,1,3,0
507,3,3,5,3,1,3,2,4,1
507,3,4,1,6,4,1,1,2,0
507,4,1,6,4,5,3,1,2,0
507,4,2,2,6,2,3,2,5,1
507,4,3,1,3,4,1,2,1,0
507,4,4,3,5,3,2,1,4,0
507,5,1,3,5,4,2,2,1,0
507,5,2,5,1,5,1,1,3,0
507,5,3,6,2,2,3,1,4,0
507,5,4,4,3,1,2,2,5,1
507,6,1,4,4,1,2,1,5,0
507,6,2,2,1,3,3,1,1,0
507,6,3,3,3,2,1,2,2,0
507,6,4,4,5,5,3,2,4,1
507,7,1,3,4,3,1,1,1,0
507,7,2,5,2,2,3,2,2,0
507,7,3,1,6,4,2,2,3,1
507,7,4,2,5,5,1,1,3,0
507,9,1,2,6,5,1,2,4,0
507,9,2,1,1,1,3,1,5,0
507,9,3,6,3,4,1,1,3,0
507,9,4,4,2,3,2,2,2,1
507,11,1,1,3,3,1,1,3,0
507,11,2,1,3,5,3,2,5,0
507,11,3,5,6,3,2,1,1,0
507,11,4,3,1,2,2,2,4,1
507,13,1,2,2,5,2,2,1,1
507,13,2,4,1,3,2,2,5,0
507,13,3,5,3,2,3,1,3,0
507,13,4,1,5,1,1,1,4,0
507,14,1,3,1,4,1,1,2,0
507,14,2,5,4,5,2,1,5,0
507,14,3,6,4,2,1,2,2,0
507,14,4,2,5,4,3,2,4,1
507,15,1,4,6,4,1,2,4,0
507,15,2,3,6,3,3,1,2,0
507,15,3,6,1,1,3,1,1,0
507,15,4,1,2,1,2,2,3,1
509,1,1,5,6,1,3,1,1,0
509,1,2,4,3,3,1,1,4,0
509,1,3,3,4,2,2,2,3,0
509,1,4,4,2,1,3,2,2,1
509,3,1,5,4,5,1,1,2,0
509,3,2,2,1,2,2,2,5,0
509,3,3,2,5,3,3,2,1,1
509,3,4,6,2,2,2,1,4,0
509,5,1,6,1,3,1,1,1,0
509,5,2,2,3,2,1,2,3,1
509,5,3,3,4,4,2,2,5,0
509,5,4,1,6,5,2,1,1,0
509,6,1,5,2,1,1,2,5,0
509,6,2,3,4,5,3,1,1,0
509,6,3,2,6,3,2,2,2,1
509,6,4,1,5,4,3,1,4,0
509,7,1,1,5,1,3,1,1,0
509,7,2,4,3,2,1,2,2,0
509,7,3,4,2,4,2,1,4,1
509,7,4,6,1,3,3,2,4,0
509,8,1,3,6,1,1,1,3,0
509,8,2,3,3,3,2,2,5,1
509,8,3,6,4,4,3,2,5,0
509,8,4,5,5,2,1,1,4,0
509,9,1,5,1,4,3,2,1,0
509,9,2,3,1,2,1,1,5,0
509,9,3,2,2,1,2,2,3,1
509,9,4,1,1,5,2,1,2,0
509,10,1,2,4,5,1,2,1,1
509,10,2,5,5,3,2,2,5,0
509,10,3,2,3,2,3,1,2,0
509,10,4,6,6,4,3,1,3,0
509,12,1,4,3,4,1,2,2,0
509,12,2,6,1,2,2,1,1,0
509,12,3,1,2,1,3,1,4,1
509,12,4,5,1,5,3,2,3,0
509,13,1,2,6,4,2,2,2,1
509,13,2,1,5,5,1,2,5,0
509,13,3,4,3,3,1,1,5,0
509,13,4,5,4,1,3,1,4,0
509,14,1,4,5,3,3,1,3,1
509,14,2,6,4,4,2,2,2,0
509,14,3,3,2,2,1,2,1,0
509,14,4,2,2,1,2,1,4,0
509,15,1,3,5,2,1,1,4,0
509,15,2,1,1,5,3,2,1,1
509,15,3,5,6,2,1,1,1,0
509,15,4,6,3,3,3,2,5,0
511,1,1,3,2,4,3,1,5,0
511,1,2,1,4,2,3,2,3,0
511,1,3,2,1,1,2,1,4,0
511,1,4,6,3,5,1,2,2,1
511,2,1,2,1,3,2,1,4,0
511,2,2,4,5,1,1,2,5,1
511,2,3,1,4,4,3,1,1,0
511,2,4,4,6,5,1,1,3,0
511,4,1,1,6,2,1,1,1,0
511,4,2,5,4,3,2,2,5,0
511,4,3,6,2,1,3,2,5,1
511,4,4,3,1,2,1,1,2,0
511,5,1,1,5,1,3,1,3,0
511,5,2,3,2,3,1,1,2,0
511,5,3,4,3,4,2,2,3,1
511,5,4,5,6,5,3,2,4,0
511,6,1,4,5,3,3,2,2,1
511,6,2,2,1,5,1,1,4,0
511,6,3,2,5,2,2,2,1,0
511,6,4,6,4,4,2,1,4,0
511,7,1,6,4,1,2,1,3,0
511,7,2,1,3,1,2,2,1,1
511,7,3,4,1,3,3,2,2,0
511,7,4,3,3,5,1,1,5,0
511,9,1,3,1,2,3,2,1,0
511,9,2,5,3,1,1,1,3,1
511,9,3,4,4,3,3,2,4,0
511,9,4,2,2,4,2,1,5,0
511,11,1,3,6,2,2,2,2,1
511,11,2,5,5,5,1,1,4,0
511,11,3,2,4,3,2,2,5,0
511,11,4,2,3,1,1,1,3,0
511,12,1,1,3,3,3,1,2,0
511,12,2,5,1,1,3,1,4,0
511,12,3,6,2,1,2,2,1,1
511,12,4,4,4,4,1,2,4,0
511,13,1,4,3,1,1,1,1,0
511,13,2,3,5,5,3,1,3,0
511,13,3,5,6,2,1,2,5,0
511,13,4,6,1,2,2,2,1,1
511,14,1,1,3,4,3,2,3,0
511,14,2,2,4,5,1,1,1,0
511,14,3,6,2,4,2,2,2,1
511,14,4,3,5,3,2,1,5,0
511,15,1,5,6,3,3,2,2,1
511,15,2,1,1,1,2,1,4,0
511,15,3,4,4,5,1,1,3,0
511,15,4,2,5,2,3,2,5,0
515,1,1,1,6,2,1,2,3,0
515,1,2,1,4,1,3,2,1,1
515,1,3,5,3,3,1,1,5,0
515,1,4,4,2,4,2,1,2,0
515,3,1,3,5,2,2,1,4,0
515,3,2,2,2,4,1,2,5,0
515,3,3,5,3,4,2,2,5,0
515,3,4,4,1,3,3,1,2,1
515,4,1,4,4,5,1,2,2,0
515,4,2,3,1,4,3,1,3,1
515,4,3,2,5,1,2,1,1,0
515,4,4,1,3,3,1,2,4,0
515,6,1,4,6,1,2,2,5,1
515,6,2,1,2,2,1,1,2,0
515,6,3,2,4,3,3,2,1,0
515,6,4,2,1,5,2,1,4,0
515,7,1,6,6,2,3,1,1,0
515,7,2,3,2,5,1,2,1,1
515,7,3,5,4,3,2,1,3,0
515,7,4,5,5,4,2,2,3,0
515,8,1,6,1,1,3,1,4,0
515,8,2,1,4,2,2,1,1,0
515,8,3,1,5,5,1,2,5,0
515,8,4,3,3,4,1,2,5,1
515,9,1,6,3,3,3,2,3,0
515,9,2,5,1,4,2,1,4,0
515,9,3,4,4,2,3,2,4,1
515,9,4,2,5,5,1,1,2,0
515,10,1,1,1,3,3,2,3,0
515,10,2,1,5,5,2,1,2,0
515,10,3,4,6,1,1,2,4,1
515,10,4,3,3,2,1,1,1,0
515,11,1,2,2,4,3,1,1,0
515,11,2,6,1,4,1,1,2,0
515,11,3,4,4,5,2,2,2,1
515,11,4,1,2,3,2,2,4,0
515,13,1,2,3,2,1,2,1,0
515,13,2,4,6,5,2,1,5,1
515,13,3,6,4,4,3,2,4,0
515,13,4,5,2,1,3,1,2,0
515,14,1,4,5,2,3,1,5,1
515,14,2,3,6,3,1,2,4,0
515,14,3,3,2,2,2,2,2,0
515,14,4,1,6,4,2,1,3,0
515,15,1,5,3,1,3,2,5,0
515,15,2,1,4,5,1,2,5,0
515,15,3,6,1,3,2,1,2,0
515,15,4,2,5,5,3,1,3,1
518,1,1,5,2,5,2,1,4,0
518,1,2,1,1,3,3,2,4,1
518,1,3,4,4,1,2,2,1,0
518,1,4,6,3,4,1,2,2,0
518,2,1,3,6,3,1,1,5,0
518,2,2,2,6,1,2,1,3,0
518,2,3,5,5,2,1,2,2,0
518,2,4,2,1,5,3,2,1,1
518,3,1,4,6,4,2,2,3,0
518,3,2,3,4,5,3,2,5,0
518,3,3,6,5,2,3,1,2,1
518,3,4,1,5,3,1,1,4,0
518,4,1,4,4,1,1,2,3,0
518,4,2,1,2,2,2,1,4,0
518,4,3,6,3,3,3,2,5,1
518,4,4,2,2,4,1,1,2,0
518,5,1,3,3,2,3,2,1,1
518,5,2,4,1,5,3,1,2,0
518,5,3,5,3,3,2,1,3,0
518,5,4,3,5,1,1,2,5,0
518,7,1,4,2,3,1,1,1,0
518,7,2,5,6,5,3,1,2,1
518,7,3,6,2,4,2,2,5,0
518,7,4,1,3,2,3,2,4,0
518,8,1,2,6,3,3,2,1,1
518,8,2,2,4,4,2,1,4,0
518,8,3,5,1,1,1,2,5,0
518,8,4,3,4,5,1,1,3,0
518,10,1,2,2,2,1,1,4,0
518,10,2,3,1,5,2,2,2,0
518,10,3,4,4,5,1,2,3,0
518,10,4,4,5,3,3,1,4,1
518,11,1,5,4,4,2,1,1,0
518,11,2,3,3,3,2,2,2,0
518,11,3,4,3,1,3,1,2,1
518,11,4,5,6,5,1,1,5,0
518,12,1,6,2,3,3,1,3,1
518,12,2,3,1,2,1,2,1,0
518,12,3,2,6,4,1,2,4,0
518,12,4,1,5,1,2,1,2,0
518,13,1,4,4,4,1,1,2,0
518,13,2,1,6,5,3,2,5,0
518,13,3,6,3,3,2,2,1,0
518,13,4,2,1,1,3,2,4,1
518,14,1,5,6,3,1,2,4,0
518,14,2,4,2,5,1,2,2,0
518,14,3,1,1,2,2,1,5,0
518,14,4,3,5,4,3,1,1,1
521,1,1,2,3,4,3,2,5,0
521,1,2,6,1,4,3,1,3,1
521,1,3,3,5,3,1,1,4,0
521,1,4,5,6,5,2,2,1,0
521,2,1,4,2,1,2,1,5,0
521,2,2,4,5,4,1,2,2,0
521,2,3,3,1,2,2,2,4,0
521,2,4,1,4,5,3,1,2,1
521,4,1,4,5,3,2,1,1,0
521,4,2,2,3,1,1,2,5,0
521,4,3,3,2,5,1,1,3,0
521,4,4,1,4,4,3,2,2,1
521,5,1,4,5,5,3,2,1,1
521,5,2,2,4,2,1,1,5,0
521,5,3,6,1,1,2,1,4,0
521,5,4,3,6,4,3,2,2,0
521,6,1,6,6,3,1,2,2,0
521,6,2,1,1,2,3,2,5,1
521,6,3,5,3,3,2,1,4,0
521,6,4,3,6,1,2,2,1,0
521,7,1,5,3,4,2,1,5,0
521,7,2,1,1,1,1,1,1,0
521,7,3,4,4,3,3,1,3,0
521,7,4,3,2,2,3,2,4,1
521,8,1,5,6,5,2,2,3,0
521,8,2,4,4,5,1,1,1,0
521,8,3,6,5,4,2,2,4,1
521,8,4,2,2,2,1,1,2,0
521,9,1,1,3,2,2,1,2,0
521,9,2,6,2,3,2,2,3,0
521,9,3,5,1,4,3,1,5,0
521,9,4,2,5,1,3,2,3,1
521,10,1,5,2,3,1,1,2,0
521,10,2,1,4,2,2,2,1,0
521,10,3,6,5,2,3,1,3,0
521,10,4,2,6,4,3,2,4,1
521,11,1,4,4,5,2,2,5,0
521,11,2,3,2,4,2,1,3,0
521,11,3,3,1,2,1,1,1,0
521,11,4,1,6,3,3,2,4,1
521,12,1,4,2,2,3,2,2,1
521,12,2,5,5,5,1,1,2,0
521,12,3,6,3,4,2,1,5,0
521,12,4,2,4,1,1,2,1,0
521,13,1,1,4,3,1,2,3,0
521,13,2,4,3,2,3,1,1,1
521,13,3,6,1,1,3,1,5,0
521,13,4,5,5,5,2,2,4,0
527,1,1,4,4,3,3,2,5,1
527,1,2,5,6,5,2,1,2,0
527,1,3,1,1,1,1,1,3,0
527,1,4,6,5,4,1,2,1,0
527,3,1,1,2,2,1,1,1,0
527,3,2,3,5,4,3,2,4,1
